city,street,number,postal_code,state,lon,lat
Katowice,Jana Heweliusza,33,40-751,istniejacy,263357.0472,497030.0902
Katowice,Jana Heweliusza,35,40-751,istniejacy,263363.01,497031.5019
Katowice,Jana Heweliusza,37,40-751,istniejacy,263368.752499999,497033.0321
Katowice,Jana Heweliusza,39,40-751,istniejacy,263374.802100001,497034.1727
Katowice,Jana Heweliusza,41,40-751,istniejacy,263380.7766,497035.5903
Katowice,Jana Heweliusza,43,40-751,istniejacy,263386.5953,497036.8629
Katowice,Bohaterów Monte Cassino,6a,40-231,istniejacy,265922.404999999,503865.838
Katowice,Bohaterów Monte Cassino,6b,40-231,istniejacy,265922.8848,503880.5017
Katowice,Bohaterów Monte Cassino,8,40-231,istniejacy,265936.2707,503840.5925
Katowice,Bohaterów Monte Cassino,10,40-231,istniejacy,265956.2344,503837.2636
Katowice,Bohaterów Monte Cassino,12,40-231,istniejacy,265971.910700001,503837.8048
Katowice,Bohaterów Monte Cassino,14,40-231,istniejacy,265991.351399999,503835.1665
Katowice,Bohaterów Monte Cassino,16,40-231,istniejacy,266011.1491,503834.4448
Katowice,Bohaterów Monte Cassino,5,40-231,istniejacy,266011.6106,503745.5636
Katowice,Bohaterów Monte Cassino,18,40-231,istniejacy,266030.3784,503833.6406
Katowice,Bohaterów Monte Cassino,20,40-231,istniejacy,266050.745100001,503835.2811
Katowice,Jana Heweliusza,45,40-751,istniejacy,263392.9056,497037.963
Katowice,Jana Heweliusza,47,40-751,istniejacy,263398.8586,497039.5999
Katowice,Jana Heweliusza,14,40-751,istniejacy,263361.664899999,497061.8132
Katowice,Jana Heweliusza,16,40-751,istniejacy,263367.0724,497062.9444
Katowice,Jana Heweliusza,18,40-751,istniejacy,263380.6138,497066.9293
Katowice,Jana Heweliusza,20,40-751,istniejacy,263386.2667,497068.2987
Katowice,Jana Heweliusza,22,40-751,istniejacy,263399.5077,497071.4294
Katowice,Tarasa Szewczenki,1,40-855,istniejacy,266545.7818,499772.433
Katowice,Brynowska,57,40-584,istniejacy,262886.8125,499678.3353
Katowice,Brynowska,63,40-584,istniejacy,262823.9,499652.3301
Katowice,Rymarska,2,40-425,istniejacy,264159.3835,505855.716
Katowice,Rymarska,4,40-425,istniejacy,264131.767000001,505849.408
Katowice,Rymarska,1,40-425,istniejacy,264159.9274,505869.7798
Katowice,Rymarska,3,40-425,istniejacy,264134.783399999,505864.2066
Katowice,Jana Heweliusza,24,40-751,istniejacy,263405.107799999,497072.7785
Katowice,Jana Heweliusza,26,40-751,istniejacy,263418.6621,497075.4354
Katowice,Jana Heweliusza,28,40-751,istniejacy,263423.960899999,497076.9584
Katowice,Jana Heweliusza,30,40-751,istniejacy,263438.0768,497080.5243
Katowice,Jana Heweliusza,32,40-751,istniejacy,263444.077299999,497081.8678
Katowice,Działowa,9,40-675,istniejacy,259379.742699999,497883.8387
Katowice,Działowa,11,40-675,istniejacy,259382.2421,497863.2933
Katowice,Działowa,13,40-675,istniejacy,259384.6028,497848.4567
Katowice,Działowa,15,40-675,istniejacy,259388.3651,497825.6199
Katowice,Zabrska,1,40-083,istniejacy,266073.729699999,501062.1738
Katowice,Zabrska,3,40-083,istniejacy,266087.4573,501041.7904
Katowice,Zabrska,2,40-083,istniejacy,266068.834799999,501038.2614
Katowice,Zabrska,5,40-083,istniejacy,266098.9055,501024.9552
Katowice,Zabrska,10,40-083,istniejacy,266089.7115,501007.2033
Katowice,Łubinowa,2,40-647,istniejacy,259834.510600001,499288.7167
Katowice,Łubinowa,12,40-647,istniejacy,259842.0491,499396.7524
Katowice,Łubinowa,14,40-647,istniejacy,259842.234999999,499404.8001
Katowice,Łubinowa,16,40-647,istniejacy,259844.2907,499432.1179
Katowice,Łubinowa,20,40-647,istniejacy,259847.227,499480.3838
Katowice,Łubinowa,22,40-647,istniejacy,259848.4846,499500.8505
Katowice,Łubinowa,26,40-647,istniejacy,259851.372199999,499542.9987
Katowice,Łubinowa,47,40-647,istniejacy,259765.5878,499532.8853
Katowice,Zabrska,7,40-083,istniejacy,266110.1949,501008.1199
Katowice,Zabrska,9,40-083,istniejacy,266121.377900001,500991.3891
Katowice,Zabrska,12,40-083,istniejacy,266115.529300001,500969.1358
Katowice,Zabrska,11,40-083,istniejacy,266132.878900001,500974.8724
Katowice,Zabrska,14,40-083,istniejacy,266127.903899999,500951.1897
Katowice,Zabrska,13,40-083,istniejacy,266144.750600001,500957.6122
Katowice,Zabrska,16,40-083,istniejacy,266151.916099999,500916.454
Katowice,Zabrska,18,40-083,istniejacy,266158.0326,500884.7981
Katowice,Juliusza Słowackiego,53,40-093,istniejacy,265684.3906,501022.9174
Katowice,Juliusza Słowackiego,51,40-093,istniejacy,265684.565099999,501046.7005
Katowice,Juliusza Słowackiego,49,40-093,istniejacy,265684.6963,501067.4579
Katowice,Juliusza Słowackiego,47,40-093,istniejacy,265685.434,501083.3763
Katowice,Juliusza Słowackiego,45,40-093,istniejacy,265696.76,501094.7146
Katowice,Juliusza Słowackiego,39,40-093,istniejacy,265756.167199999,501100.1732
Katowice,Juliusza Słowackiego,37,40-093,istniejacy,265778.5064,501101.7682
Katowice,Juliusza Słowackiego,35,40-093,istniejacy,265813.408199999,501104.4034
Katowice,Juliusza Słowackiego,24,40-093,istniejacy,265783.8608,501124.8813
Katowice,Juliusza Słowackiego,22,40-093,istniejacy,265804.41,501126.5563
Katowice,Juliusza Słowackiego,33,40-093,istniejacy,265851.8357,501106.0765
Katowice,Juliusza Słowackiego,31,40-093,istniejacy,265869.586999999,501107.6489
Katowice,Karola Kornasa,16,40-667,istniejacy,260026.402799999,498608.5648
Katowice,Karola Kornasa,19,40-667,istniejacy,260001.743799999,498597.9548
Katowice,Karola Kornasa,18,40-667,istniejacy,259998.3345,498619.2997
Katowice,Karola Kornasa,17,40-667,istniejacy,260010.861400001,498594.5242
Katowice,Karola Kornasa,24,40-667,istniejacy,259954.966,498634.9944
Katowice,Karola Kornasa,26,40-667,istniejacy,259941.1722,498647.6171
Katowice,Karola Kornasa,28,40-667,istniejacy,259929.881100001,498634.3452
Katowice,Karola Kornasa,25,40-667,istniejacy,259952.499299999,498610.6453
Katowice,Zabrska,7a,40-083,istniejacy,266133.9516,501022.2025
Katowice,Zabrska,9a,40-083,istniejacy,266144.365599999,501007.0684
Katowice,Zabrska,11a,40-083,istniejacy,266155.463099999,500989.6359
Katowice,Juliusza Słowackiego,29,40-093,istniejacy,265889.5307,501108.7212
Katowice,Juliusza Słowackiego,20,40-093,istniejacy,265872.6878,501130.307
Katowice,Juliusza Słowackiego,18,40-093,istniejacy,265895.3061,501131.8099
Katowice,Juliusza Słowackiego,27,40-093,istniejacy,265907.8915,501109.925
Katowice,Juliusza Słowackiego,25,40-093,istniejacy,265938.6829,501126.2488
Katowice,Juliusza Słowackiego,16,40-093,istniejacy,265920.4299,501145.2283
Katowice,Juliusza Słowackiego,23,40-093,istniejacy,265958.7804,501139.0131
Katowice,Juliusza Słowackiego,14,40-093,istniejacy,265948.441400001,501156.6007
Katowice,Juliusza Słowackiego,21,40-093,istniejacy,265979.4387,501152.5225
Katowice,Juliusza Słowackiego,12,40-093,istniejacy,265967.2368,501169.3645
Katowice,Juliusza Słowackiego,10,40-093,istniejacy,265986.2183,501182.4066
Katowice,Juliusza Słowackiego,19,40-093,istniejacy,265994.6042,501163.0498
Katowice,Ryszarda,1,40-205,istniejacy,266269.682399999,503066.965
Katowice,Ryszarda,5,40-205,istniejacy,266278.7269,503107.769
Katowice,Ryszarda,7,40-205,istniejacy,266289.6461,503136.4514
Katowice,Ryszarda,9,40-205,istniejacy,266294.9574,503150.939
Katowice,Ryszarda,13,40-205,istniejacy,266308.2325,503190.1647
Katowice,Zamiejska,3,40-772,istniejacy,262570.464,496242.4198
Katowice,Karola Kornasa,27a,40-667,istniejacy,259934.2717,498605.6826
Katowice,Karola Kornasa,27,40-667,istniejacy,259926.4758,498606.4715
Katowice,Karola Kornasa,29,40-667,istniejacy,259910.1373,498618.0102
Katowice,Juliusza Słowackiego,17,40-094,istniejacy,266026.8916,501185.0363
Katowice,Juliusza Słowackiego,15,40-094,istniejacy,266045.221999999,501197.1473
Katowice,Juliusza Słowackiego,8,40-094,istniejacy,266021.018100001,501206.2568
Katowice,Juliusza Słowackiego,13,40-094,istniejacy,266080.672,501221.5558
Katowice,Juliusza Słowackiego,11,40-094,istniejacy,266095.2799,501230.9654
Katowice,Zamiejska,5,40-772,istniejacy,262581.5515,496240.5027
Katowice,Zamiejska,5a,40-772,istniejacy,262574.8551,496196.7819
Katowice,Zamiejska,7,40-772,istniejacy,262602.068399999,496238.8057
Katowice,Zamiejska,9,40-772,istniejacy,262608.165100001,496217.4416
Katowice,Zamiejska,11,40-772,istniejacy,262636.829,496235.041
Katowice,Zamiejska,13,40-772,istniejacy,262660.262,496229.1611
Katowice,Zamiejska,9d,40-772,istniejacy,262618.455800001,496083.1822
Katowice,Zamiejska,21,40-772,istniejacy,262676.3499,496186.0487
Katowice,Zamiejska,23,40-772,istniejacy,262675.4494,496178.0909
Katowice,Zamiejska,22,40-772,istniejacy,262702.4091,496214.3045
Katowice,Zamiejska,24,40-772,istniejacy,262700.8091,496185.4781
Katowice,Zamiejska,26,40-772,istniejacy,262696.9792,496168.1391
Katowice,Porcelanowa,23,40-246,istniejacy,265242.388,504401.8103
Katowice,Pelikanów,2,40-522,istniejacy,263436.8451,500602.5877
Katowice,Pelikanów,4,40-522,istniejacy,263428.0277,500605.1701
Katowice,Pelikanów,6,40-522,istniejacy,263402.4146,500616.2962
Katowice,Pelikanów,8,40-522,istniejacy,263393.2465,500618.2
Katowice,Pelikanów,10,40-522,istniejacy,263383.7172,500620.2838
Katowice,Pelikanów,12,40-522,istniejacy,263374.0052,500622.732
Katowice,Zamiejska,28,40-772,istniejacy,262692.521600001,496148.1081
Katowice,Mariacka,8,40-014,istniejacy,265600.269200001,501832.2944
Katowice,Mariacka,7,40-014,istniejacy,265580.5865,501823.5423
Katowice,Mariacka,9,40-014,istniejacy,265578.112500001,501841.4474
Katowice,Mariacka,10,40-014,istniejacy,265598.9871,501843.7503
Katowice,Mariacka,12,40-014,istniejacy,265594.889699999,501878.2876
Katowice,Mariacka,14,40-014,istniejacy,265592.925100001,501895.1741
Katowice,Mariacka,11,40-014,istniejacy,265575.905200001,501859.3219
Katowice,Mariacka,13,40-014,istniejacy,265573.8566,501875.1859
Katowice,Porcelanowa,19,40-246,istniejacy,265133.7337,504285.2685
Katowice,Mariacka,15,40-014,istniejacy,265571.9661,501890.7483
Katowice,Mariacka,17,40-014,istniejacy,265570.2596,501905.6834
Katowice,Mariacka,16,40-014,istniejacy,265590.706800001,501911.3816
Katowice,Mariacka,19,40-014,istniejacy,265568.5507,501920.7884
Katowice,Mariacka,18,40-014,istniejacy,265589.085899999,501925.2975
Katowice,Mariacka,13a,40-014,istniejacy,265556.8807,501878.3162
Katowice,Mariacka,17a,40-014,istniejacy,265555.016799999,501908.3531
Katowice,Mariacka,19a,40-014,istniejacy,265566.9978,501933.453
Katowice,Mariacka,21,40-014,istniejacy,265566.2467,501939.8811
Katowice,Mariacka,18a,40-014,istniejacy,265587.376499999,501941.336
Katowice,Mariacka,20,40-014,istniejacy,265585.584100001,501958.0529
Katowice,Mariacka,23,40-014,istniejacy,265564.5414,501952.8644
Katowice,Katowicka,2,40-173,istniejacy,266940.052300001,502681.2578
Katowice,Katowicka,4,40-173,istniejacy,266936.811799999,502662.3837
Katowice,Katowicka,3,40-174,istniejacy,266920.5637,502656.7128
Katowice,Mariacka,25,40-014,istniejacy,265561.8938,501971.4657
Katowice,Mariacka,22,40-014,istniejacy,265583.535800001,501974.7693
Katowice,Mariacka,24,40-014,istniejacy,265580.3805,501999.2083
Katowice,Mariacka,26,40-014,istniejacy,265576.1171,502030.1805
Katowice,Mariacka,31,40-014,istniejacy,265552.860400001,502035.7287
Katowice,Mariacka,28,40-014,istniejacy,265573.6416,502052.6688
Katowice,Mariacka,33,40-014,istniejacy,265552.632099999,502049.3096
Katowice,Mariacka,30,40-014,istniejacy,265572.018100001,502068.7064
Katowice,Mariacka,32,40-014,istniejacy,265569.0353,502089.7507
Katowice,Mariacka,35,40-014,istniejacy,265549.9076,502067.4347
Katowice,Mariacka,37,40-014,istniejacy,265547.5954,502087.3442
Katowice,Mariacka,34,40-014,istniejacy,265571.398499999,502110.0343
Katowice,Katowicka,5,40-174,istniejacy,266915.0231,502624.103
Katowice,Katowicka,8,40-173,istniejacy,266920.081,502573.7791
Katowice,Katowicka,7,40-174,istniejacy,266898.5922,502563.7015
Katowice,Katowicka,9,40-174,istniejacy,266889.588400001,502535.8043
Katowice,Katowicka,11,40-174,istniejacy,266881.8369,502518.3947
Katowice,Katowicka,14,40-173,istniejacy,266901.025699999,502514.9465
Katowice,Katowicka,13,40-174,istniejacy,266868.912,502496.4032
Katowice,Katowicka,15,40-174,istniejacy,266848.728499999,502459.97
Katowice,Katowicka,20,40-173,istniejacy,266872.8026,502456.7293
Katowice,Katowicka,22,40-173,istniejacy,266880.4034,502435.0324
Katowice,Katowicka,26,40-173,istniejacy,266862.470699999,502441.1029
Katowice,Katowicka,28,40-173,istniejacy,266854.9287,502422.7486
Katowice,Porcelanowa,60,40-246,istniejacy,265078.672599999,504713.3879
Katowice,Porcelanowa,68,40-246,istniejacy,265080.3687,504883.3426
Katowice,Porcelanowa,76,40-246,istniejacy,265164.6702,505104.3662
Katowice,Mariacka,36,40-014,istniejacy,265590.9551,502123.1278
Katowice,Mariacka,30a,40-014,istniejacy,265591.4472,502076.6935
Katowice,Mariacka,28a,40-014,prognozowany,265597.0614,502056.3291
Katowice,Mariacka,26a,40-014,istniejacy,265592.020199999,502042.9608
Katowice,św. Stanisława,1,40-014,istniejacy,265697.7005,501870.9617
Katowice,św. Stanisława,3,40-014,istniejacy,265679.8213,501867.082
Katowice,św. Stanisława,5,40-014,istniejacy,265669.783500001,501864.9844
Katowice,św. Stanisława,4,40-014,istniejacy,265675.943,501878.8968
Katowice,św. Stanisława,6,40-014,istniejacy,265645.724199999,501872.186
Katowice,Katowicka,17,40-174,istniejacy,266837.3101,502429.2391
Katowice,Katowicka,19a,40-174,istniejacy,266810.2618,502425.554
Katowice,Katowicka,19,40-174,istniejacy,266813.1086,502384.8696
Katowice,Katowicka,21,40-173,istniejacy,266785.7621,502350.9876
Katowice,Katowicka,34,40-173,istniejacy,266853.9099,502356.3728
Katowice,Katowicka,36,40-173,istniejacy,266854.756899999,502339.2844
Katowice,Katowicka,38,40-173,istniejacy,266854.8747,502318.5254
Katowice,Katowicka,27,40-174,istniejacy,266815.464299999,502297.5336
Katowice,Katowicka,29,40-174,istniejacy,266832.319499999,502247.9218
Katowice,Katowicka,31,40-174,istniejacy,266842.506999999,502220.709
Katowice,Katowicka,44,40-173,istniejacy,266852.158,502254.4444
Katowice,Lodowa,1,40-311,istniejacy,267701.948999999,505587.2602
Katowice,Lodowa,2,40-311,istniejacy,267681.2315,505553.0176
Katowice,Karola Kornasa,35,40-667,istniejacy,259789.7081,498650.468
Katowice,Karola Kornasa,37,40-667,istniejacy,259769.507999999,498656.5793
Katowice,Mariacka,1,40-014,istniejacy,265587.3738,501767.3681
Katowice,Mariacka,3,40-014,istniejacy,265584.854900001,501788.3277
Katowice,Mariacka,5,40-014,istniejacy,265582.2939,501808.0985
Katowice,Mariacka,2,40-014,istniejacy,265607.953600001,501769.0765
Katowice,Mariacka,4,40-014,istniejacy,265604.7072,501797.8427
Katowice,św. Stanisława,8,40-014,istniejacy,265634.3276,501869.9842
Katowice,św. Stanisława,7,40-014,istniejacy,265650.2301,501860.8953
Katowice,św. Stanisława,9,40-014,istniejacy,265629.317199999,501856.3861
Katowice,św. Stanisława,10,40-014,istniejacy,265620.5251,501866.8388
Katowice,Sandomierska,5,40-216,istniejacy,266700.460200001,503188.6368
Katowice,Katowicka,44a,40-173,istniejacy,266877.8992,502261.6948
Katowice,Katowicka,46,40-173,istniejacy,266862.0218,502227.3661
Katowice,Katowicka,46a,40-173,istniejacy,266888.9394,502234.5323
Katowice,Katowicka,33,40-174,istniejacy,266852.1165,502192.6189
Katowice,Katowicka,35,40-174,istniejacy,266861.4727,502166.1274
Katowice,Katowicka,48,40-173,istniejacy,266871.6307,502199.6967
Katowice,Katowicka,48a,40-173,istniejacy,266897.623299999,502207.2823
Katowice,Katowicka,37,40-174,istniejacy,266871.0813,502139.2986
Katowice,Katowicka,50,40-165,istniejacy,266880.650800001,502173.4576
Katowice,Katowicka,50a,40-165,istniejacy,266907.989800001,502179.5302
Katowice,Katowicka,52,40-165,istniejacy,266890.680199999,502145.9558
Katowice,Katowicka,52a,40-165,istniejacy,266916.672499999,502152.3651
Katowice,Lodowa,4,40-311,istniejacy,267679.079500001,505574.3288
Katowice,Lodowa,6,40-311,istniejacy,267676.5996,505594.9819
Katowice,Lodowa,8,40-311,istniejacy,267674.5305,505614.7312
Katowice,Lodowa,3,40-311,istniejacy,267701.007200001,505603.5127
Katowice,Lodowa,5,40-311,istniejacy,267701.930299999,505621.3273
Katowice,Lodowa,7,40-311,istniejacy,267700.193499999,505637.6191
Katowice,Lodowa,9,40-311,istniejacy,267698.2084,505655.0638
Katowice,Lodowa,11,40-311,istniejacy,267696.3895,505670.6979
Katowice,Lodowa,13,40-311,istniejacy,267694.7336,505688.5539
Katowice,Lodowa,15,40-311,istniejacy,267692.7489,505704.8464
Katowice,Lodowa,10,40-311,istniejacy,267672.216600001,505633.7386
Katowice,Lodowa,12,40-311,istniejacy,267670.066500001,505653.5687
Katowice,Myśliwska,3,40-016,istniejacy,265499.8561,502252.2772
Katowice,Myśliwska,5,40-016,istniejacy,265499.732899999,502283.7956
Katowice,Myśliwska,5a,40-016,istniejacy,265532.593699999,502290.2401
Katowice,Jana Heweliusza,2,40-751,istniejacy,263233.1964,497084.7377
Katowice,Jana Heweliusza,4,40-751,istniejacy,263238.881200001,497083.5337
Katowice,Jana Heweliusza,6,40-751,istniejacy,263251.7005,497079.6761
Katowice,Jana Heweliusza,8,40-751,istniejacy,263257.748199999,497077.8673
Katowice,Mariacka,6,40-014,istniejacy,265602.1478,501815.4078
Katowice,Sandomierska,7,40-216,istniejacy,266712.0217,503182.128
Katowice,Sandomierska,9,40-216,istniejacy,266730.237600001,503172.2336
Katowice,Sandomierska,11,40-216,istniejacy,266746.5297,503163.4537
Katowice,Sandomierska,13,40-216,istniejacy,266764.8697,503153.626
Katowice,Sandomierska,15,40-216,istniejacy,266781.1709,503144.9891
Katowice,Sandomierska,17,40-216,istniejacy,266811.4318,503128.9762
Katowice,Sandomierska,19,40-216,istniejacy,266828.903000001,503119.6195
Katowice,Sandomierska,21,40-216,istniejacy,266845.114700001,503110.8026
Katowice,Sandomierska,23,40-216,istniejacy,266865.1975,503100.9063
Katowice,Sandomierska,25,40-216,istniejacy,266881.769099999,503091.6384
Katowice,Sandomierska,6,40-216,istniejacy,266793.487500001,503178.4914
Katowice,Sandomierska,8,40-216,istniejacy,266811.7696,503168.9557
Katowice,Katowicka,39,40-174,istniejacy,266884.2607,502093.0473
Katowice,Katowicka,54,40-165,istniejacy,266911.486,502102.3085
Katowice,Katowicka,41,40-174,istniejacy,266894.6807,502065.0331
Katowice,Katowicka,43,40-174,istniejacy,266903.6962,502039.8013
Katowice,Katowicka,45,40-174,istniejacy,266912.878900001,502013.1386
Katowice,Katowicka,56,40-174,istniejacy,266935.170399999,502018.9565
Katowice,Katowicka,56a,40-174,istniejacy,266960.069700001,502025.7849
Katowice,Katowicka,55,40-174,istniejacy,266935.287799999,501949.3828
Katowice,Katowicka,58,40-174,istniejacy,266944.6064,501991.9565
Katowice,Katowicka,58a,40-174,istniejacy,266969.926100001,501998.3657
Katowice,Katowicka,58b,40-174,istniejacy,266988.179500001,502005.1908
Katowice,Katowicka,58c,40-174,istniejacy,267005.507099999,502011.5947
Katowice,Lodowa,14,40-311,istniejacy,267667.751700001,505673.2347
Katowice,Lodowa,16,40-311,istniejacy,267665.682399999,505693.2308
Katowice,Lodowa,18,40-311,istniejacy,267663.2852,505713.2255
Katowice,Lodowa,20,40-311,istniejacy,267660.888,505732.4806
Katowice,Lodowa,22,40-311,istniejacy,267658.902899999,505752.23
Katowice,Lodowa,17,40-311,istniejacy,267690.8463,505722.621
Katowice,Lodowa,19,40-311,istniejacy,267689.1928,505738.6661
Katowice,Lodowa,21,40-311,istniejacy,267687.125,505756.6055
Katowice,Lodowa,23,40-311,istniejacy,267685.3884,505773.5559
Katowice,Karola Kornasa,1,40-667,istniejacy,260168.681500001,498534.6857
Katowice,Sezamkowa,5,40-750,istniejacy,258134.107000001,499369.7072
